1.837050673512467938e+03,0.000000000000000000e+00,1.030204385616429136e+03
0.000000000000000000e+00,1.839548062927173305e+03,5.858353018585639802e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
